arrival_rate,service_rate,num_doctors,avg_wait_time
8.469651559536263,6.7462214320334795,5,0.0002573415259806222
5.888726975494331,8.273339040743238,2,0.018736253814206048
7.912186278907872,6.425716885809768,3,0.01704081397328957
6.457393120688394,11.025196547375353,2,0.00752785326933776
2.3801810479017966,3.3164063049643837,3,0.00771221328854518
6.573243790323096,2.8091252551852754,3,0.38148200146789696
1.120853869575821,10.562781445086962,3,0.0
8.203544148673785,11.836891168000875,4,0.00017187640998262338
2.5136621725542887,4.234430939535332,5,0.0
2.5489344155169285,5.740721905151084,5,0.0
5.914675091621413,6.564746219834936,4,0.0007770503227240949
7.212585754076269,10.834071909708952,5,3.105659009423489e-05
3.183105639105688,13.67419951248691,1,0.020031633418755124
5.621481518400554,7.027453578827846,2,0.02785205980561519
4.635089473066387,4.191505404765291,2,0.10681119972658464
5.8843202303131745,5.965396507905874,2,0.060807182755176145
3.1130741809640163,12.612887903486842,3,3.697408851788827e-05
9.053074724318694,11.12051291715961,4,0.00031092148414814196
4.038125596384411,13.123093340773469,2,0.0008793145458777695
4.19404220943556,10.509533477368585,1,0.05064906472864263
8.492885687248949,12.607045634572698,3,0.0007468119482680752
5.303644500110194,9.335881163981712,4,0.00021989541848295934
4.279491115593338,11.286060456393155,4,0.0
7.6446203764230125,9.71991481785027,3,0.0020161352585069633
4.5628279697956575,10.500765625354822,2,0.003945473705933294
6.238065628012081,5.403502926048864,2,0.11068324650090296
1.7136199482824677,7.118688619659033,5,0.0
3.2529066544545553,12.25437374301685,2,0.00124409979277561
9.55619076325657,13.401307977837531,4,0.0002772817998927872
2.9398287422011995,7.5370727625444065,1,0.0801638841324041
6.863818241413039,12.424122153815045,1,0.0829757929648736
8.048274051128772,11.515605299834894,5,0.0
1.828667709840874,5.099086806989252,3,0.0010802982171269065
1.0490734594672584,12.339615689003335,4,0.0
3.5765727233598867,11.803554675739738,2,0.0021761141946766835
5.954603317553107,12.933750130741302,5,2.7547832774732537e-05
5.590746440789407,13.137063945208084,2,0.0043572819172069425
1.770307312061223,5.40509184147049,1,0.0985983845544422
7.777939269116175,5.8563149479971335,1,41.269292585285534
5.024654381431863,11.424458409183288,3,0.0002949222892145523
8.597606156860309,7.205452227840319,3,0.016467795043475134
1.6354560126319617,12.209288521480335,1,0.009810314003302038
6.378332089615289,8.546476500885685,5,1.0172684285572521e-05
4.767116164325836,3.741661232174521,5,0.001195949150691458
3.238908246829871,10.768799297007332,5,0.0
3.6283878072096387,14.675288455877599,5,0.0
4.647274983717485,5.0655552457462445,2,0.06366065941860577
6.486242294504062,3.041850773924469,5,0.014088556093863006
1.4183825146186195,2.5656429620479795,2,0.022580784314440074
2.2516288796554553,13.98612123335167,5,0.0
7.415756006078581,11.666932117677614,1,0.168730432368037
2.1009207520319357,8.332057775418114,4,0.0
3.571613561395732,2.9219617003950544,1,28.786758870018716
4.603325973271303,2.778988247664225,3,0.08730211913154998
5.888856364475943,12.583793990261645,4,9.526522825473452e-05
4.211645842918895,10.913211999887997,1,0.06610097072608938
2.248956018831617,3.4167144960051807,3,0.005115707823047777
1.7224086405308792,5.855927678886829,5,0.0
3.5247553603333475,14.130438594649245,4,0.0
3.4032943661090016,5.01151391289259,4,0.0003657493612882885
9.594288217924307,6.765776055914472,4,0.004866281922743391
8.056373602480733,14.595003253783995,5,0.0
1.8615076002823159,14.535352877796482,1,0.010110426477172373
7.675245640292619,12.662523092265962,2,0.007507559901883241
8.384595405277649,5.016256716169292,2,0.5330620254769158
2.4169346534360634,12.474967094400718,1,0.027776191624866383
6.0884118912628375,11.358679074763202,4,7.169363238125594e-05
5.4116161897590755,12.082222888108461,2,0.004014466937009215
5.127926042858319,11.772234629184085,4,1.0868738730558279e-05
6.188211159039119,11.445482140667043,3,0.0005768301323024268
9.004494240076584,2.846875302759312,3,9.878646910754453
3.7515530096263636,9.133800658052674,3,0.0004407219937652997
2.3489597134739757,13.800286484522847,4,0.0
5.4471879495281375,3.1543374538523037,3,0.08670646170840388
3.841685857804559,4.719593198777432,3,0.0042945907700128304
7.498009242451637,7.926815508682086,4,0.0010453103038134946
6.802301642773195,14.115255423748167,5,0.0
9.491127188096597,3.6094938934523113,2,41.98771961897653
3.276412663275658,8.625324438723972,5,0.0
9.206740880350432,13.125895268557379,4,5.9932281762897277e-05
9.371690937607502,7.477573612053695,4,0.002219727646164647
9.927397651339406,10.214211320929836,2,0.035399739721352526
4.3266517547557095,8.32058833766634,5,0.0
7.317783058553895,10.363408520065832,1,0.24924415912069015
7.274689553219939,14.72803470150089,3,0.0003642363029972962
1.308794926503142,6.321730933039618,3,3.9625661627487194e-05
5.855126023162906,13.120406443192953,1,0.08511810405750592
7.887297892409217,7.918586886449736,5,8.753116009508905e-05
9.285905486951735,4.438064008930594,3,0.15936177265459975
5.302497855593229,11.241007703389295,2,0.005094932988983907
2.525751536557388,2.5036525730648975,1,4.387403689391798
1.722597247763638,5.755651994546102,5,0.0
7.614501916540082,11.041067923829544,5,0.0
8.580099929217237,12.750318599389535,1,0.17644642589259357
2.7188445913337627,2.3206260660210187,3,0.023263497978019024
2.201686940539401,8.26828968272596,3,0.00042424980519535134
4.12959466019062,10.888751346731336,2,0.0033288130860858163
9.384243706019083,13.95589291835258,3,0.0009327243117441723
8.942155783460384,12.111672055151802,3,0.0017600654907821243
3.353386176634151,14.305001607495425,3,5.127735694341965e-05
5.567132803413125,10.347557534795605,3,0.000656402186111282
9.205843630416155,7.697969382049255,1,25.683772073034685
3.2389566196736546,12.476969232098364,1,0.03002722126893549
5.962386063807062,4.773940115633964,1,35.9859844890991
7.965973046316651,8.789017996797652,4,0.00046780053711926653
4.250197760159683,10.943779268032442,3,0.00017120754896166295
8.036064820843734,2.371784231333062,3,25.652393406307482
4.388560210787668,11.669362347016591,5,0.0
4.710616844456705,3.1519656023718063,1,52.545107073369174
2.2696855592521183,11.490411668010648,1,0.021218306022017654
8.369300101684825,7.7546809954502605,5,9.596567324060447e-05
2.4014592505937324,5.770340518732572,1,0.09791914631640944
5.224665619502717,8.057341049189578,3,0.002311483374930485
4.118958663713052,14.531050307491885,3,0.0
9.87549487537998,13.698930772110995,1,0.18224209811837325
8.48691607963798,6.1379491407535,4,0.004046554071191127
7.09681188680894,12.924634531112355,2,0.007044329505131745
4.170672156486352,14.215288211768168,4,5.486296563236804e-06
4.27944216173725,7.363488575382132,5,4.229496820772417e-06
6.723742902286603,7.617910650659267,2,0.02444421565869961
3.289420740913442,9.370042549223818,3,0.00028552676998391927
2.798386837712761,9.053479669266032,2,0.002542225419617437
2.0035930167266214,5.266671896301959,5,0.0
9.550245990071573,7.718530247441222,1,23.01082897946932
5.099778478196921,7.78434230188814,4,0.0002849152436302633
3.6083291296120628,4.929549776720395,5,0.0
1.99350899051543,8.663587248029835,4,0.0
4.536064641353559,11.462857333971476,2,0.0024165296704287587
3.7379733156381185,9.26500992547261,2,0.007136709371225703
7.517728761398452,8.024647390733591,1,1.7079607669844639
9.551574032054587,3.827013340246478,1,89.2208231808174
2.702344183508444,2.299998008590855,5,0.00032527190889634384
6.263607377183141,8.0203798248244,4,0.0005610220300895033
2.6544375367314563,14.939335683969395,5,0.0
6.627323274980359,12.16213501639749,3,0.0003637927466202214
4.030537244135054,10.95099068303921,3,0.00013649599308563566
5.933107084298012,13.125535299975562,1,0.0771044777374973
5.829968659423197,13.09884489506698,4,9.48649555615815e-05
7.1194793320892975,4.371774724624984,1,55.900331424550075
8.487471582284154,10.308038228823857,2,0.017457287906228327
5.1637222539520815,14.803263306599103,3,0.00010205789786876865
2.297535016292805,11.834495465244112,3,0.0
3.2736262059751207,10.001625117530711,2,0.0017279138197020087
3.1185815370342373,2.1533984299050193,3,0.0694403392355402
6.84843626606618,6.798982696422339,5,0.00013183345789359412
1.3592137378086586,3.5016406325852794,3,0.001151882542825052
8.804734313728055,5.177161460350726,4,0.00966819208461953
8.25299754491369,7.229717111257904,5,0.00014693286337756043
8.18905792973969,6.8677680160695775,1,24.112172392150462
2.7195438526876172,13.627791550807178,2,0.000686869938718475
7.7585350815577225,11.418291775899558,2,0.010174841363441453
7.061669648444395,11.734021786296868,1,0.11687118375438
4.616376088886727,2.2385947795429413,3,0.28361128819147285
1.9430021886150899,3.6709486005705885,2,0.02213511508794791
1.0208208576803823,8.225857103890604,4,0.0
4.310282161069409,13.694243032407925,5,0.0
1.5863131972580056,6.666380361317504,2,0.0019064343543458535
9.882039523308546,7.941295591836509,1,34.79524604135812
4.220113328698693,2.441832136002356,4,0.030041462236281406
7.560157303423103,13.497798328602347,4,0.00010228807628889977
8.34582155704019,5.706089716302043,4,0.006258518938858181
5.371988974466363,11.738375570654398,1,0.06945248657938054
5.065948912695089,7.571757703850287,4,0.0005353983525480168
5.083180970490613,12.82770857563219,4,0.0
3.803738433969772,5.027224472288918,1,0.6571536007224597
4.633320408828403,8.065549509149752,4,0.00011536019324728353
7.619034073925716,4.166599359222442,5,0.0034295539461291083
7.094357928330414,3.948112425588401,4,0.014799819405905015
5.988039262012416,8.096041394807411,5,3.8380434554294406e-05
5.876848360770936,4.943275055579246,3,0.013786660466948616
7.277911547339229,8.048729454762952,3,0.005278855061419476
9.74344563783212,12.177184112332702,2,0.012258637950839124
1.343822437691311,3.106079112367293,4,0.0
1.5835476587121935,6.654675390319336,1,0.05537499302237406
6.585927843108496,2.257653169479753,4,0.20724814370147948
6.239396643139565,14.070483419510612,2,0.0031977286400041616
9.338479311547385,7.82497302043152,3,0.010123985005445334
3.1225508029091684,4.817048347337694,1,0.33015990177980564
6.362822493230078,5.5769480878497735,1,19.36521009972973
9.897333279174434,10.721662643955803,1,0.6690465643815381
8.874268160499188,2.890379796608802,5,0.039899020011179426
4.823396833576604,2.4675445344852274,5,0.010139904566789966
9.5991515296634,6.362386500935267,4,0.0036132350512819017
2.8407367527502867,4.36202465106882,3,0.004734173892208756
3.8895232168108125,11.745896740656308,2,0.0024907751783857343
5.907383226471545,7.5484739575031226,2,0.018638012980658255
1.5168832128403706,3.0439774302391114,5,0.0
5.594119484544599,8.80848036782373,4,0.0004240684711585853
2.04547522109013,13.60265234993226,4,0.0
4.4532119537637005,4.620161765211101,3,0.006850695779804375
6.263200641757841,13.178280757698634,3,0.00034009091613160464
5.867812197367582,14.53594828666499,3,0.00036625442843864876
5.433694710285054,3.2738069195747017,3,0.07276702813189075
8.940584517341453,10.167964426431256,4,0.0004812218815227134
4.5259948124230505,4.923546781237613,2,0.0463823773463852
4.228870324039933,5.059577981596239,5,0.0001092585169270711
1.3980587613909536,5.73093006665884,5,0.0
4.0493199512468685,3.403596257283751,1,27.731029082069924
9.369377025756398,6.834404230399719,4,0.003087433713699654
7.440807696374973,9.102524191161024,1,0.37877106632269913
3.72420437110993,3.6371850692903553,1,18.460260896669276
2.363397815182744,5.867818189563845,2,0.0035178723871832824
7.547178679303714,4.179568824197077,3,0.08202645003360877
6.564140279960686,13.232019843056502,2,0.004997046554200105
3.6532265811203115,6.392191753528442,1,0.2011698292296177
5.385175510950914,13.482481037408856,5,0.0
3.7124984793297258,4.593024428786045,5,2.1752411096711852e-05
1.3632970275524547,12.104211055708387,3,0.0
3.4583556018194304,10.940231532978544,2,0.002264560211805982
8.997731473894701,2.0695467295503143,1,114.49329488302561
8.425675754194783,12.855658390046125,2,0.010888459104026315
9.88865205492292,6.399118588270274,2,0.2068802430644758
6.2185789990700675,4.3513282146934005,5,0.001041230183821234
7.050015907823266,14.404114437897354,5,0.0
1.279038668572899,2.260866734396968,4,1.811044120358929e-05
9.109204880663425,11.314201009453177,3,0.00187749856792565
1.0005244546112544,14.213034374598973,4,0.0
9.869849890501953,11.10685283943701,2,0.01764635936316432
2.5178560469652242,11.747208386115158,3,2.8875318860734976e-05
6.4435065098653235,11.903381332277464,2,0.0056644927179097795
1.221758742202467,11.637074599778543,1,0.015509739626121182
4.525413783619448,2.305122796234756,1,73.7535063096137
6.634591649988533,5.0110890285191285,1,30.027599064211138
8.055365237907878,3.379958455857874,5,0.006618621943879456
6.392980131356362,6.991514042013884,4,0.0008767062048014231
4.481061594773893,14.1286010586565,3,1.6661085686237882e-05
8.494541427135594,2.5419969447373703,3,13.656086045918991
7.204067250711174,6.173372314447757,2,0.08031314851936588
8.320981384667254,2.825846932368601,1,96.44284188051105
1.8413610792775497,10.2840248611024,2,0.0016210977247000963
7.892888789627533,5.050013595105053,3,0.034886942459540694
3.925722039368904,8.372335202160814,3,0.0009081576051505753
5.9536478214619,8.365754161528466,5,1.889662490450782e-05
2.4529476030590405,4.473330287462848,3,0.0007285716161110642
6.39936788917128,9.97089316987902,4,0.0001193080996834117
8.960871830159942,4.640839605791896,4,0.012860842774232405
7.2230647700571975,9.383155172212449,4,0.00045898696896661537
5.7663987951105335,5.107121418258353,1,12.929629483618543
8.048295362625765,8.697398974386452,2,0.039696845926564715
4.605988320682419,6.55295730142152,3,0.0017646868377326425
6.76190005905883,8.88264581622396,3,0.002380895779298723
6.047735717378547,5.461342002968329,1,19.627702430061078
9.17411662151722,5.899106923150755,5,0.0009772692263779132
8.679800373365712,4.834358825200514,3,0.054098157228961795
5.9447658304958395,12.736922092685958,2,0.0032320177134737946
6.5856556611831705,5.732114119956267,1,16.542322251039362
3.3070361855255457,3.4745323613879786,4,0.002175506474423615
8.742125520806624,8.880973438825833,4,0.0005079042842488102
9.385524384600988,10.280108163968114,3,0.00384626471564749
9.880527693174466,9.117802785338213,2,0.03615548675978845
8.88035444901612,3.512990100061176,2,29.364714129268428
5.155793482744647,6.474040842192068,5,8.237986036285627e-05
2.832055227233138,4.072656237991433,5,0.00015460609085424994
9.267898248759382,12.789469989754846,1,0.18469085391391643
7.756858555752231,8.133776923918838,2,0.03347354462826584
7.381723555159244,12.762150604813254,1,0.09778312818820065
1.2713069059831392,9.475821115108651,3,0.0
8.170370144079389,7.995537529751363,5,2.3688501709868892e-05
8.047224683948196,3.4185907903867725,1,83.73254997384619
5.870708775025922,12.730761359573151,4,1.3887443542327789e-05
7.861827611285708,12.08356786194772,1,0.16591925861391096
6.811224919831038,8.716874644126037,3,0.0017136506552299234
1.0492196171417656,6.640513279129283,3,0.0
3.6122455423879387,6.4387841197991715,3,0.0009264327121266234
2.5331340622284477,12.231876744698502,4,0.0
2.39404459794465,12.534578900689851,1,0.020148978800447526
8.696998532400547,2.2548053779724144,4,2.7564022260125243
5.002622999098725,12.407388590925672,4,2.8813477490851085e-05
2.276746473846303,13.0075669228896,2,0.00012853620709001056
7.775524655412136,5.85624897699029,2,0.13782908499203442
4.39752918469205,4.536517786835818,5,8.646316682012733e-05
2.592085181635353,2.8495718663356553,3,0.010110127423193224
3.22268417958126,14.930168513611372,5,0.0
1.055245840913384,2.8633535811564066,2,0.014967944481186213
8.44319921781967,14.533486666293285,3,0.0007556882176155644
5.737641713506565,5.69698351935005,3,0.008320184790511179
1.4771269006228143,13.632279239094798,2,0.0004287465372999808
1.8680848242302797,14.055830246122342,2,4.344650030885682e-05
1.547518476622162,5.26558507360814,3,0.0003442383207424378
4.527924647494337,12.348057960027184,1,0.055722781421476845
3.6080033726484237,7.50160286219609,4,0.0
6.2774020011329075,6.835375991528741,4,0.0005416539230493927
5.703807401999511,9.993427688739587,1,0.13164813714903506
7.8472473402294725,6.370296433402809,5,0.000471368416209938
6.057107199101134,5.03679687605317,1,32.86333830569448
9.333750157814343,5.849134174478026,4,0.0067104765351338955
9.719121314287758,8.051782737470251,1,28.902713819884326
7.388847289383738,7.964472488723374,3,0.0050804459921331094
3.0021090091335116,2.715453890674254,5,0.0
5.463977528190325,10.103284701887917,2,0.006668260626895979
1.4467927690552445,3.7429516104580243,3,0.0008330915643924966
7.766064498134488,10.508686286215745,3,0.0014162880340629568
7.6847560441863445,12.969481040278417,3,0.0008481527849573685
8.562521916173559,8.335343235145025,1,6.404752467466924
3.7563107397714286,7.680393502519564,1,0.10408109388280636
8.269790894971866,6.282066010116663,3,0.021403052221716727
1.798561289025448,8.440843802696415,4,0.0
6.17085250742925,9.821857889737942,1,0.16293344624267458
4.410505845970544,3.905872401141532,1,19.53698796855282
6.802420049890668,7.807608353979122,3,0.0033820295540939937
2.361416209758846,8.501036082515412,3,7.657205485610537e-05
5.255459259810504,5.005984507907316,1,7.486419737860976
8.52084124362002,13.617544776831652,3,0.0009275197919696617
6.815741560264405,2.4225106555180087,4,0.08615706976088375
5.693338747175828,13.945606142622838,4,5.669466057532491e-05
8.317822759825516,10.70722961775115,3,0.0029635116088725343
9.907620718249875,14.360429145695479,4,9.866773539006168e-05
8.316150887348169,10.664090272877354,4,0.00018458142418585665
5.809389892903941,2.002348734589928,2,46.18738967202437
6.127568363972744,5.582970234430228,2,0.07350459486554682
5.294939900768856,10.078450153040238,1,0.10325444567943297
8.924254616690174,11.749092988097749,4,0.0002721475387388599
2.4097736715891935,5.711252145116646,2,0.009831026403980876
4.481276266348816,10.538690853590396,4,2.8437899342244013e-05
8.976993563458434,5.201071262706486,1,66.2824096505611
2.9703202363843775,2.262181177900089,1,35.85785446128379
3.15119820705068,9.475481296015607,2,0.0015350141766016972
9.735375082752931,3.779817888115933,5,0.010990516707057635
8.769596857450825,13.33195036698548,4,4.654403623161001e-05
5.188401775211001,12.785058050642867,5,0.0
4.125823929249943,8.327941491381011,5,0.0
4.303193107368183,10.913790264227249,4,0.0
4.418626009101093,2.7940411740023157,5,0.0027454376052734714
3.1402532628550937,8.867021875207342,1,0.05754075588512963
7.423994036428289,4.590634144154687,4,0.005876436504540807
4.095663433714448,11.042385544628873,2,0.002601543175060474
2.8419413563856004,8.03297035624626,1,0.05447598286556226
4.958062546807765,2.6067513867833005,5,0.008782884019975002
5.91439685051481,7.491615942557227,1,0.3803098314348112
8.984121031114416,10.790220763214869,5,2.9064929557222053e-07
9.716881927431578,5.77118619189034,4,0.0060986922654688485
4.055144712531555,4.004477949324464,3,0.009974458173976868
6.743018817080457,10.482364441458824,1,0.14356701344315947
5.631474126136302,4.920632816985151,5,0.0005914698686818696
5.180204512331138,12.051641867273174,3,0.0002474098250538973
7.280007850381902,6.711850481921955,1,14.885867195065742
1.0264957115453304,5.3495405618267196,2,0.0024987626687829603
4.024973231794597,9.92087762962277,1,0.08545145514049357
9.723501896656687,2.7957914302834705,4,0.35093682361182904
5.467506968952368,8.046218259464098,2,0.01565809610950917
9.198672127732928,2.698049288282124,2,60.79218780896995
7.342537441582002,12.86163268332165,5,0.0
6.2432720911070945,9.518668071907463,2,0.01745016177748978
7.345812158495557,11.871723780636655,5,0.0
7.953033070520408,3.87863353492724,1,77.7238577571211
7.016126933241715,6.798727455601176,4,0.002095145784749917
9.580084415641167,14.965328773817019,4,3.9785823362288586e-05
5.566805059973809,5.811745325628488,2,0.05565066219320277
2.3729182903575907,6.331565802717469,3,0.0004987278775525313
4.2118973891308915,5.507578754572922,5,0.0
6.288108554905735,5.234271147047686,1,36.94545370286003
9.872858593921212,12.751978351064933,5,3.528847278465877e-05
8.54463872667919,6.560909472911545,3,0.01569164244183354
5.246202407961205,9.603944692311488,1,0.12332580026359755
1.9801560435554313,12.480482269821279,1,0.018453878311831217
1.3843500511147036,4.8142040805649735,2,0.0069295785963386595
2.189514279760529,8.355261704481556,4,2.6487909761381395e-05
3.0361531829958146,13.169123072636019,1,0.033345618958157394
4.487674500087148,11.324650752171744,3,0.00013008213708292724
3.9420470074295,13.92817636196895,2,0.0015226578818214704
5.232467190382568,12.103731335707046,3,7.414248951348144e-05
3.5654422574071276,7.442019209863671,4,4.39580844492108e-05
3.25215694244853,6.642922093525883,5,0.0
5.239775666727666,7.54626098398671,1,0.27049559474005985
4.909637780352179,11.817034312152362,1,0.05284047778815727
8.097587508275033,13.060796494873262,5,4.804725819953646e-05
5.626330298706297,3.4754473142851614,2,0.4802945884715824
7.933631589727196,10.396272180250845,4,0.00036266859724550155
6.636840780944777,8.191041786506325,3,0.003603860392564184
6.681572212594971,11.677930551842632,5,0.0
4.61895348748397,5.26999970666224,2,0.042817384893956055
3.573427994875537,4.9838671460696435,1,0.62265524750875
8.167785789022307,10.533436268014775,4,0.00028365375847734617
4.443286012384551,7.787189446186034,2,0.011536419860610606
2.3397659759240375,2.452041564137651,5,0.00014765216578556604
6.636538740482778,14.304195605299636,1,0.0579513044235075
1.1133657837798894,14.771350431289008,2,0.0
5.523642156096442,8.941435569649535,3,0.0009180121948656371
4.6929816935331035,14.852232674958357,5,0.0
6.086333311191058,12.545721456127078,3,0.00046689281553009723
5.0980083725341245,12.441267198270936,4,2.08592083455079e-05
5.422387457083802,8.97761268468609,1,0.1878634401101325
3.566147187671689,14.712230671182313,4,0.0
8.997098714544501,14.674524275576523,4,0.00019856597391508556
7.618172559787391,6.886793570166372,4,0.000956420743533121
8.352424664293839,14.456931062904005,2,0.005620776729744785
8.16828403157231,3.6550443704121824,5,0.01454426783810734
1.0716353622089505,6.781271234714217,1,0.024650643423477905
5.949128567522277,6.092542259054106,1,2.600177954453636
8.184325506787951,13.840227791226917,1,0.0963665710181751
9.704129552231684,14.731600796588165,1,0.09869231816046886
4.377537260966484,3.8295547042509677,3,0.031367072037787214
9.718508609344594,6.812344339192308,2,0.16589488649993714
9.627485743218669,11.40447082241776,2,0.023248985215477847
9.283976259787549,2.861322668615272,3,13.948672866208364
9.758818155592868,11.410073317542018,2,0.02301015558903161
6.580017410365107,3.050184080422086,3,0.18624592350707614
5.355152914030107,6.396963995496691,2,0.034736311440236575
5.215776820908656,11.678300338035868,2,0.003959584698170315
3.771394693091498,12.011215357053759,4,1.166259395561767e-05
1.583963488358382,10.587021312754183,3,0.00021925677879170628
6.9557346973884835,7.004919184683388,2,0.05221470133413752
3.669811053523615,10.230400278733116,4,3.263581620774716e-05
3.5814482348368726,7.190945959615239,4,0.00011948266713334726
5.656806258825519,2.397113252727351,5,0.011495964168202066
1.0361270836862464,7.761852403651143,4,0.0
8.615170375232946,6.552897385761925,5,0.0004190977608330702
3.8311315662463348,2.321643707851988,4,0.01928105913554111
3.5440848234574305,13.305706432644456,5,0.0
7.75166073684545,13.352365384964127,1,0.09813887990575793
1.6020235718815397,13.793952320759306,3,0.0
